context,scs_neg_8,dec_1,scs_neg_5,scs_neg_2,dec_3,scs_pos_7,scs_pos_3,scs_neg_4,dec_2,dec_4,scs_pos_1,scs_pos_6,time_window,day,neg_aff,exam_day,user_id
3,1,1,1,1,1,1,-1,1,1,1,-1,-1,5,12,90,no_exam,ZOswuEsXpL
3,1,1,-3,-2,-1,2,1,-2,-2,-1,2,2,4,13,-107,pre,ZOswuEsXpL
2,2,1,-2,2,1,2,1,1,2,1,-1,-1,4,14,49,post,ZOswuEsXpL
5,3,1,-3,-3,-2,3,1,-3,-2,3,3,3,1,15,-178,no_exam,ZOswuEsXpL
5,2,2,-3,-3,-2,3,1,-3,-3,2,3,3,3,15,-172,no_exam,ZOswuEsXpL
5,3,-2,-3,-3,2,3,1,-3,-3,2,3,3,1,16,-189,no_exam,ZOswuEsXpL
5,2,2,-3,-3,-2,1,1,-1,-3,-2,3,-2,2,16,-187,no_exam,ZOswuEsXpL
5,3,2,-3,-3,-2,3,-1,-3,-2,-2,3,3,3,16,-190,no_exam,ZOswuEsXpL
1,1,-1,-1,1,-3,1,1,-1,1,-3,-1,-1,2,1,145,no_exam,lWQtu3pMxY
1,1,-1,1,1,1,-1,-1,1,1,-1,1,1,3,1,0,no_exam,lWQtu3pMxY
3,1,-1,1,-1,1,-1,-2,1,1,-1,1,-1,4,1,1,no_exam,lWQtu3pMxY
3,-1,1,1,1,1,1,-1,-1,1,-1,-1,-1,5,1,4,no_exam,lWQtu3pMxY
1,-1,3,-1,2,-1,-1,1,3,2,2,-2,1,1,2,200,no_exam,lWQtu3pMxY
3,-1,1,-1,-1,1,-1,1,-1,1,-1,1,1,4,2,200,no_exam,lWQtu3pMxY
3,-1,-1,-1,-1,1,1,1,-1,1,1,1,-1,5,2,200,no_exam,lWQtu3pMxY
3,1,1,-2,1,1,1,-1,1,-1,-1,-1,1,2,3,174,no_exam,lWQtu3pMxY
3,1,-1,-1,1,1,1,-1,-1,1,1,1,-1,4,3,173,no_exam,lWQtu3pMxY
3,-1,1,-1,1,-1,-1,-1,1,-1,1,1,1,5,3,200,no_exam,lWQtu3pMxY
3,1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,3,4,49,no_exam,lWQtu3pMxY
3,1,-1,1,1,-1,1,1,1,1,-1,-1,-1,4,4,200,no_exam,lWQtu3pMxY
3,-1,-1,-1,1,-1,-1,1,1,1,1,-1,-1,5,5,200,pre,lWQtu3pMxY
1,1,1,1,1,-1,-1,2,-1,-1,1,-2,1,1,6,200,no_exam,lWQtu3pMxY
3,1,1,2,-1,1,1,-2,1,-1,-1,-1,-1,1,6,200,no_exam,lWQtu3pMxY
3,1,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,5,6,200,no_exam,lWQtu3pMxY
3,1,1,-1,1,1,-1,-1,1,1,1,1,-1,1,7,200,no_exam,lWQtu3pMxY
3,-1,1,2,-1,-1,1,-2,-1,-1,-1,1,-1,3,7,200,no_exam,lWQtu3pMxY
3,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,5,7,200,no_exam,lWQtu3pMxY
3,1,1,1,-1,-2,-1,-1,-1,-1,-1,1,-1,3,8,200,no_exam,lWQtu3pMxY
3,-1,1,1,-1,-1,-1,-1,1,-1,1,1,1,4,8,200,no_exam,lWQtu3pMxY
3,-1,-1,1,1,1,1,-1,-1,-1,1,1,-1,5,8,200,no_exam,lWQtu3pMxY
3,1,1,-1,1,-1,1,-2,-1,1,-1,1,1,2,9,200,no_exam,lWQtu3pMxY
3,1,1,1,1,-1,1,-2,-1,-1,-1,1,-1,4,9,200,no_exam,lWQtu3pMxY
3,-1,1,1,1,-1,1,-1,-1,-1,-1,1,1,5,9,200,no_exam,lWQtu3pMxY
3,1,1,-1,2,-1,1,-2,-1,-1,-1,-1,1,2,10,200,no_exam,lWQtu3pMxY
3,-1,1,1,1,-1,1,-1,-1,-1,-1,1,1,4,10,200,no_exam,lWQtu3pMxY
3,-1,-1,2,1,-1,1,-3,1,1,1,1,1,4,11,200,pre,lWQtu3pMxY
3,1,-1,1,1,-1,1,-1,1,-1,-1,1,-1,5,12,200,post,lWQtu3pMxY
3,1,-2,1,-1,-2,1,-1,1,1,-1,-1,-1,2,13,200,no_exam,lWQtu3pMxY
3,1,-2,2,-1,-2,-1,-1,1,1,1,-1,-1,4,13,200,no_exam,lWQtu3pMxY
3,3,1,1,-1,2,3,-2,2,1,-2,1,2,5,13,200,no_exam,lWQtu3pMxY
3,-1,-1,2,1,1,2,-2,-1,1,1,3,1,2,14,4,no_exam,lWQtu3pMxY
2,2,1,3,2,-1,-1,1,1,1,2,2,-1,3,14,191,no_exam,lWQtu3pMxY
3,-1,1,3,-1,-1,3,-1,-2,2,-2,1,1,4,14,200,no_exam,lWQtu3pMxY
3,-1,2,-3,-2,-2,1,2,-1,1,-2,1,1,1,1,-104,no_exam,E6nMTzOJgi
4,-1,-1,-2,-3,-2,-1,-2,-1,2,-2,1,2,2,1,-18,no_exam,E6nMTzOJgi
2,2,2,-2,-2,-2,-1,1,-1,-2,-3,2,2,4,1,-159,no_exam,E6nMTzOJgi
4,-2,2,-2,-2,-1,-1,2,-2,-2,-2,2,2,2,2,-128,no_exam,E6nMTzOJgi
4,-1,1,-1,2,-2,2,1,-2,-1,-2,1,1,3,2,-143,no_exam,E6nMTzOJgi
4,-1,1,3,1,-2,1,-1,-1,-1,1,1,2,4,2,-95,no_exam,E6nMTzOJgi
1,-1,1,-2,-1,1,2,1,3,-1,-2,-1,-1,5,2,-141,no_exam,E6nMTzOJgi
4,1,-1,-1,-2,-1,-1,2,1,1,2,1,2,1,3,-27,no_exam,E6nMTzOJgi
4,-1,-1,-2,1,-2,1,2,1,1,1,-1,2,1,3,-14,no_exam,E6nMTzOJgi
4,2,1,3,1,-2,1,-1,-1,1,-1,2,1,2,3,-64,no_exam,E6nMTzOJgi
3,1,-1,-1,1,-1,1,-2,-1,1,-1,-1,-1,3,3,-45,no_exam,E6nMTzOJgi
3,-2,-2,-1,-2,-2,1,1,-1,-2,-1,1,1,4,3,-69,no_exam,E6nMTzOJgi
4,-1,1,1,-1,-1,1,1,-1,-1,-1,1,1,5,3,-60,no_exam,E6nMTzOJgi
3,-1,1,-2,-2,-2,1,1,-1,1,1,1,1,1,4,-24,no_exam,E6nMTzOJgi
3,-2,1,-2,-2,-2,2,-2,1,-2,-1,2,2,2,4,-86,no_exam,E6nMTzOJgi
3,-1,2,-1,-2,2,1,-1,1,-1,-1,1,-2,3,4,-73,no_exam,E6nMTzOJgi
3,-2,1,-2,-1,-2,1,-2,1,1,1,2,-2,4,4,-70,no_exam,E6nMTzOJgi
3,1,2,-2,-2,-2,1,2,1,-2,-2,2,1,5,4,-88,no_exam,E6nMTzOJgi
3,-1,-1,-2,-2,1,1,1,1,-2,-2,2,1,1,5,-120,no_exam,E6nMTzOJgi
3,1,1,-2,-1,-2,1,1,1,-2,1,2,-1,2,5,-51,no_exam,E6nMTzOJgi
3,-1,1,-2,-1,-1,2,1,1,2,-1,-2,1,3,5,-117,no_exam,E6nMTzOJgi
3,-1,-1,1,2,-1,-1,1,-1,1,-1,-2,-2,4,5,-98,no_exam,E6nMTzOJgi
3,-1,1,-1,-1,-1,1,1,1,-1,1,2,2,5,5,-49,no_exam,E6nMTzOJgi
3,-1,-1,-1,-2,-2,1,1,-1,1,1,1,1,5,6,-9,pre,E6nMTzOJgi
3,-1,2,-1,-2,-2,1,2,-2,-1,-2,2,1,4,7,-157,post,E6nMTzOJgi
3,-2,1,-2,-3,-2,1,1,-1,-1,-2,2,2,2,8,-87,no_exam,E6nMTzOJgi
3,-2,1,-3,-2,-2,1,2,-1,-2,-2,2,1,3,8,-104,no_exam,E6nMTzOJgi
3,-1,2,-2,-2,-2,1,1,-1,1,-2,2,1,4,8,-144,no_exam,E6nMTzOJgi
3,1,-2,-2,-1,-2,-1,-2,-1,-2,-2,2,1,5,8,-118,no_exam,E6nMTzOJgi
3,1,-2,-2,1,-1,2,1,-1,-2,1,2,1,1,9,-99,no_exam,E6nMTzOJgi
3,-2,1,-2,-2,-1,2,1,-1,-1,-1,2,1,2,9,-100,no_exam,E6nMTzOJgi
3,1,2,-2,-1,-1,2,1,-1,-1,-2,2,2,3,9,-122,no_exam,E6nMTzOJgi
3,-2,-1,-2,-2,-1,2,-1,-1,-1,-2,2,-1,4,9,-118,no_exam,E6nMTzOJgi
3,1,2,-2,1,-3,2,-1,2,-2,-2,-1,1,5,9,-134,no_exam,E6nMTzOJgi
3,1,-1,-1,1,1,-1,2,1,1,1,1,2,1,10,30,no_exam,E6nMTzOJgi
2,2,-1,1,2,-1,-2,-2,2,2,2,1,-1,2,10,39,no_exam,E6nMTzOJgi
2,2,-2,2,1,-1,-2,2,1,1,2,-1,-2,3,10,38,no_exam,E6nMTzOJgi
3,-1,-2,2,1,-2,-1,-2,2,1,1,2,-2,4,10,-12,no_exam,E6nMTzOJgi
3,-1,-2,-2,-2,-1,-2,2,2,1,1,-2,-2,5,10,1,no_exam,E6nMTzOJgi
3,-2,-2,1,-1,-2,-1,2,-1,-2,-1,1,-2,1,11,-149,no_exam,E6nMTzOJgi
2,-2,-1,1,2,-1,2,-1,-1,1,1,1,-2,2,11,-137,no_exam,E6nMTzOJgi
4,-2,1,-2,-1,-2,2,-2,1,-2,-1,2,1,3,11,-142,no_exam,E6nMTzOJgi
4,1,1,-1,-2,-1,1,2,-1,-2,-2,1,-2,4,11,-71,no_exam,E6nMTzOJgi
4,-2,-1,2,-2,-1,2,1,-1,-1,-2,1,-2,5,11,-96,no_exam,E6nMTzOJgi
3,-2,1,-2,-1,2,1,-2,-1,-2,-1,2,1,1,12,-90,no_exam,E6nMTzOJgi
3,-1,1,-2,-2,-2,1,2,-1,-2,-2,1,1,2,12,-118,no_exam,E6nMTzOJgi
3,-2,-1,3,1,1,-1,-1,-1,-2,1,-1,2,3,12,-110,no_exam,E6nMTzOJgi
3,-1,-1,-2,-2,-2,2,2,-1,1,1,1,1,4,13,-43,pre,E6nMTzOJgi
3,-2,1,-2,-2,-2,2,1,-2,-1,-2,2,2,4,14,-83,post,E6nMTzOJgi
3,-1,1,-3,-2,-2,1,2,-1,-2,-1,2,2,1,15,-125,no_exam,E6nMTzOJgi
3,-1,1,-3,-2,-2,2,2,-2,-2,-2,2,2,2,15,-131,no_exam,E6nMTzOJgi
3,2,3,2,-1,-2,-1,1,2,-1,-1,2,-1,3,15,-120,no_exam,E6nMTzOJgi
3,-1,2,-3,-2,-1,2,2,-2,2,-1,2,2,4,15,-141,no_exam,E6nMTzOJgi
3,-2,2,-2,-2,-2,2,2,-2,-2,-2,2,2,2,16,-105,no_exam,E6nMTzOJgi
3,1,1,-3,-2,-1,2,2,-2,-2,1,2,1,3,16,-47,no_exam,E6nMTzOJgi
3,-2,-2,-3,-2,-2,2,2,-2,-2,-2,2,2,5,16,-74,no_exam,E6nMTzOJgi
4,2,1,1,-2,-3,-1,3,2,1,1,2,3,2,1,60,no_exam,isFTh89qX5
3,1,1,1,2,-1,3,3,1,1,2,2,2,3,1,-16,no_exam,isFTh89qX5
3,1,1,1,1,2,1,2,2,2,-1,1,2,4,1,-19,no_exam,isFTh89qX5
3,1,1,1,1,1,1,2,2,1,1,-1,1,5,1,11,no_exam,isFTh89qX5
4,2,2,-2,-1,1,1,2,-2,-2,-1,2,2,2,2,-106,no_exam,isFTh89qX5
3,3,1,-1,1,-2,2,2,-1,-2,2,2,2,3,2,-118,no_exam,isFTh89qX5
4,3,3,-3,-3,-3,3,-2,-2,1,-2,3,1,4,2,-166,no_exam,isFTh89qX5
5,3,-2,-2,-2,-2,2,2,-2,-2,-2,3,1,5,2,-142,no_exam,isFTh89qX5
5,3,-2,1,-2,-2,1,2,-2,-3,1,1,2,1,3,-145,no_exam,isFTh89qX5
4,2,-1,-2,-2,-1,2,2,-2,-2,-2,2,1,3,3,-142,no_exam,isFTh89qX5
3,1,1,-1,-1,1,2,2,1,1,-2,2,1,5,3,-21,no_exam,isFTh89qX5
2,1,1,-2,-2,-1,-1,1,1,-2,-1,2,2,2,4,29,no_exam,isFTh89qX5
4,2,-1,-1,1,1,1,2,2,1,1,1,1,3,4,-3,no_exam,isFTh89qX5
4,2,2,-2,-2,2,2,2,-1,-2,-2,2,2,4,4,-121,no_exam,isFTh89qX5
5,1,-1,-2,1,1,1,2,1,2,3,2,2,5,5,40,pre,isFTh89qX5
3,1,-1,-2,2,-1,1,2,1,1,-1,2,1,1,6,14,no_exam,isFTh89qX5
4,1,1,-2,-2,1,-2,2,-2,-2,1,2,2,4,6,-102,no_exam,isFTh89qX5
5,2,2,-2,-2,-1,2,2,-1,2,-2,2,2,5,6,-97,no_exam,isFTh89qX5
5,2,1,-2,-2,-1,2,3,-2,1,-1,2,2,1,7,-105,no_exam,isFTh89qX5
4,2,2,-2,-1,-1,2,3,-1,-2,2,2,2,2,7,-29,no_exam,isFTh89qX5
4,2,-2,-2,1,-1,2,3,2,1,2,1,1,4,7,16,no_exam,isFTh89qX5
4,2,2,-2,-1,2,2,3,-1,1,-1,3,3,2,8,-80,no_exam,isFTh89qX5
4,2,-1,-1,-2,-1,2,3,-1,-1,1,2,2,3,8,-73,no_exam,isFTh89qX5
4,2,1,-1,-1,1,3,3,2,1,2,2,3,4,8,-57,no_exam,isFTh89qX5
5,2,2,-1,1,-1,2,3,-2,-2,1,3,2,5,8,-101,no_exam,isFTh89qX5
3,1,2,-1,-1,-1,2,2,2,-1,1,2,3,1,9,26,no_exam,isFTh89qX5
4,1,2,-1,1,1,2,3,2,-2,-1,1,1,4,9,-30,no_exam,isFTh89qX5
4,1,1,1,2,-2,2,3,2,2,2,-1,1,2,10,28,no_exam,isFTh89qX5
3,1,1,1,2,1,-2,2,2,-1,1,1,2,3,10,6,no_exam,isFTh89qX5
4,1,1,1,1,1,2,3,2,1,-2,2,2,5,10,-48,no_exam,isFTh89qX5
3,1,1,-1,1,-1,1,2,2,-1,1,1,2,5,11,-25,pre,isFTh89qX5
3,1,1,-1,-1,1,1,2,1,1,1,1,2,5,12,0,post,isFTh89qX5
4,1,1,-1,-1,-1,1,2,1,1,1,1,1,1,13,-25,no_exam,isFTh89qX5
4,2,1,-1,1,-1,1,2,-1,-1,-1,1,2,2,13,-83,no_exam,isFTh89qX5
4,1,1,-1,-1,-1,-1,2,1,-1,1,2,2,3,13,-55,no_exam,isFTh89qX5
3,1,1,-1,1,-2,1,2,2,1,1,2,2,4,13,-36,no_exam,isFTh89qX5
4,1,-1,-1,-1,2,1,2,-1,-1,1,1,2,1,14,-88,no_exam,isFTh89qX5
4,1,1,1,-1,-1,1,2,1,-1,1,1,2,2,14,-53,no_exam,isFTh89qX5
4,1,-1,-1,2,-2,1,2,2,2,1,1,2,3,14,21,no_exam,isFTh89qX5
4,1,1,2,3,-2,1,2,2,1,1,1,1,4,14,-7,no_exam,isFTh89qX5
4,-2,1,-1,1,1,-2,3,2,-2,-2,2,-1,1,1,-140,no_exam,ammbWMuufZ
5,-2,1,-1,-1,-2,-1,3,-2,-2,-2,-1,1,2,1,-100,no_exam,ammbWMuufZ
3,-1,2,-2,-1,-1,1,3,1,-2,-2,-1,-1,3,1,-15,no_exam,ammbWMuufZ
5,2,2,-2,-2,-1,1,3,-1,-3,-3,2,2,4,1,-177,no_exam,ammbWMuufZ
4,2,-2,-1,1,-1,1,3,1,-2,1,-1,-1,5,1,-21,no_exam,ammbWMuufZ
2,-1,-1,-2,-1,-1,-1,2,1,-1,-1,-1,-2,1,2,-14,no_exam,ammbWMuufZ
4,-2,2,-1,-2,-2,1,3,-2,-2,-1,1,1,2,2,-123,no_exam,ammbWMuufZ
3,-2,2,-1,-2,-2,1,2,-2,-2,-2,2,1,3,2,-152,no_exam,ammbWMuufZ
4,1,1,-2,-1,-1,-1,2,2,-2,-2,-1,1,4,2,-148,no_exam,ammbWMuufZ
4,-1,1,-1,-2,-2,1,2,-1,-2,-2,2,1,5,2,-99,no_exam,ammbWMuufZ
1,2,-1,1,1,2,-2,3,2,2,2,-2,-2,1,3,96,no_exam,ammbWMuufZ
5,2,1,-1,-2,-1,-2,3,-1,-1,-2,2,1,2,3,-194,no_exam,ammbWMuufZ
4,1,1,1,-1,-1,2,2,-1,1,-2,1,2,3,3,-159,no_exam,ammbWMuufZ
4,-1,-1,1,-1,1,-1,2,1,-1,1,-1,1,4,3,-18,no_exam,ammbWMuufZ
5,-2,1,-2,-3,-2,1,2,-2,-2,-2,1,1,1,4,-141,no_exam,ammbWMuufZ
5,-1,-1,-2,-2,-2,1,2,-1,-2,-2,1,1,2,4,-199,no_exam,ammbWMuufZ
3,-1,1,-2,-2,-1,2,2,-1,-1,-1,1,-1,3,4,-140,no_exam,ammbWMuufZ
4,-1,1,-2,-2,1,1,2,-1,-1,1,1,1,4,4,-132,no_exam,ammbWMuufZ
4,1,-1,-1,-1,1,1,2,1,1,1,1,-1,5,4,51,no_exam,ammbWMuufZ
4,-2,-1,2,1,-1,-2,3,2,1,-1,-2,-1,1,5,75,no_exam,ammbWMuufZ
2,-1,-1,1,-1,1,-1,2,1,-1,-1,-1,1,2,5,58,no_exam,ammbWMuufZ
4,-2,1,-1,-2,-2,1,2,-1,-2,-1,1,1,3,5,-163,no_exam,ammbWMuufZ
4,-1,1,-1,-1,-1,-1,2,-1,-1,1,-1,1,4,5,-119,no_exam,ammbWMuufZ
4,-2,2,-1,-2,-2,2,2,-1,-2,-2,2,1,5,5,-200,no_exam,ammbWMuufZ
2,-1,2,1,1,-1,-1,2,1,-1,-1,-1,-1,5,6,138,pre,ammbWMuufZ
4,-1,1,-1,-1,-1,1,2,2,-2,-1,1,1,4,7,-170,post,ammbWMuufZ
4,2,-1,-1,-1,-1,-2,2,1,1,1,-1,1,1,8,-125,no_exam,ammbWMuufZ
3,-1,2,1,-1,1,2,2,-1,-1,-1,2,1,2,8,-96,no_exam,ammbWMuufZ
4,-1,1,-1,-1,-1,1,1,1,-1,-1,1,1,3,8,-158,no_exam,ammbWMuufZ
4,-1,1,-1,-1,-1,1,2,-1,-1,-1,1,1,4,8,-90,no_exam,ammbWMuufZ
5,1,-1,-2,-2,2,2,2,-2,-2,-2,2,-1,1,9,-200,no_exam,ammbWMuufZ
4,1,1,-2,-2,-1,-1,1,1,-1,-1,1,-1,2,9,-155,no_exam,ammbWMuufZ
3,-3,-3,-3,-3,-3,3,1,1,1,-3,3,-1,3,9,-100,no_exam,ammbWMuufZ
4,-2,1,-1,1,1,-1,1,1,-1,1,1,-1,4,9,-75,no_exam,ammbWMuufZ
4,1,1,-1,-1,1,-1,2,1,-1,1,1,-1,1,10,-3,no_exam,ammbWMuufZ
3,-1,2,-1,-1,1,1,2,-2,-2,-2,2,1,3,10,-106,no_exam,ammbWMuufZ
4,1,-1,1,1,-1,-1,1,1,1,1,-1,1,5,10,30,no_exam,ammbWMuufZ
3,1,-1,-2,-2,1,2,2,-2,-2,-2,2,-2,2,11,-89,no_exam,ammbWMuufZ
3,-2,-2,1,1,-2,-1,1,-2,-2,1,-1,-2,3,11,14,no_exam,ammbWMuufZ
4,-2,2,-2,-2,-2,2,3,-2,-2,-2,2,1,4,11,-158,no_exam,ammbWMuufZ
4,1,1,-2,1,2,1,2,1,-1,1,-1,-1,5,11,-80,no_exam,ammbWMuufZ
3,1,-1,-1,2,-1,-2,2,3,1,1,-2,-2,1,12,75,no_exam,ammbWMuufZ
4,1,-1,2,2,-1,-1,-1,2,2,1,-1,-1,2,12,115,no_exam,ammbWMuufZ
2,-1,1,1,1,1,-1,1,2,1,1,-1,-2,3,12,162,no_exam,ammbWMuufZ
4,-1,-1,1,-2,-2,-1,1,1,-1,1,1,-1,4,12,-52,no_exam,ammbWMuufZ
2,-1,1,1,1,-1,-2,1,2,-1,-1,-1,-1,5,12,-7,no_exam,ammbWMuufZ
4,2,-2,-1,-1,-2,-2,1,2,2,2,-1,-2,4,13,37,pre,ammbWMuufZ
2,-2,-2,1,-1,-2,-2,2,3,2,1,-2,-1,4,14,-18,post,ammbWMuufZ
4,1,-1,-1,-1,-1,1,2,-2,-2,1,1,-1,1,15,-182,no_exam,ammbWMuufZ
3,-2,2,-1,-2,2,1,2,1,-2,-2,1,-1,2,15,-93,no_exam,ammbWMuufZ
2,-2,2,-2,-2,2,1,1,-2,-2,-2,1,-2,3,15,-188,no_exam,ammbWMuufZ
4,-3,1,-3,-3,2,2,1,-2,-3,-3,3,1,5,15,-200,no_exam,ammbWMuufZ
3,-2,1,-1,-1,2,1,1,-1,-2,-2,1,-2,1,16,-90,no_exam,ammbWMuufZ
4,-2,1,-1,-1,1,1,1,-1,-2,-1,1,-2,2,16,-99,no_exam,ammbWMuufZ
5,3,-1,3,3,3,3,1,3,1,3,3,1,3,16,0,no_exam,ammbWMuufZ
3,3,-2,1,3,-2,-1,-2,3,2,3,1,-3,1,1,153,no_exam,o1SXPcwwCG
4,1,-1,-1,-3,-3,1,3,2,-1,1,1,1,2,1,-76,no_exam,o1SXPcwwCG
3,1,1,1,1,-3,-1,1,1,1,2,1,1,3,1,-30,no_exam,o1SXPcwwCG
3,1,1,1,1,1,1,1,1,1,1,1,1,4,1,11,no_exam,o1SXPcwwCG
2,2,-1,1,2,2,3,-1,1,3,3,2,1,5,1,-28,no_exam,o1SXPcwwCG
3,1,-1,3,1,1,-1,-1,-1,-1,3,1,1,1,2,71,no_exam,o1SXPcwwCG
1,2,-1,1,1,1,2,1,-1,1,3,1,-1,2,2,17,no_exam,o1SXPcwwCG
2,3,3,-1,-1,1,2,-2,1,3,2,2,-1,3,2,-21,no_exam,o1SXPcwwCG
1,2,3,3,3,1,2,1,2,3,2,3,2,4,2,25,no_exam,o1SXPcwwCG
4,3,3,1,2,2,1,1,3,2,2,3,2,5,2,-26,no_exam,o1SXPcwwCG
1,1,-3,3,-3,3,2,1,3,2,-1,-3,2,2,3,181,no_exam,o1SXPcwwCG
2,2,2,3,-1,-3,1,1,-2,1,2,-2,3,4,3,176,no_exam,o1SXPcwwCG
5,3,1,2,2,1,1,-2,3,3,1,3,2,5,3,4,no_exam,o1SXPcwwCG
1,1,1,2,3,3,1,-2,2,2,2,3,2,1,4,2,no_exam,o1SXPcwwCG
3,2,3,2,3,1,2,1,2,3,3,3,2,2,4,8,no_exam,o1SXPcwwCG
4,2,-2,3,2,2,-1,2,3,-1,3,2,3,3,4,-24,no_exam,o1SXPcwwCG
4,3,1,2,2,2,2,1,2,3,3,1,3,4,4,6,no_exam,o1SXPcwwCG
5,3,2,3,2,3,2,-1,2,2,-1,3,3,5,4,103,no_exam,o1SXPcwwCG
1,1,2,2,3,2,3,2,3,3,3,-3,-3,4,5,200,pre,o1SXPcwwCG
4,2,-1,1,1,-3,3,-3,3,1,3,-3,3,4,6,-41,post,o1SXPcwwCG
1,1,2,2,3,3,2,-2,2,1,2,2,1,1,7,-5,no_exam,o1SXPcwwCG
3,3,2,3,3,2,3,-2,2,3,2,-1,2,2,7,-1,no_exam,o1SXPcwwCG
3,3,1,2,2,2,2,-1,2,2,3,2,1,3,7,0,no_exam,o1SXPcwwCG
4,3,2,3,3,2,3,-2,3,2,3,3,1,4,7,-15,no_exam,o1SXPcwwCG
4,1,2,1,2,2,2,-1,1,-1,2,2,1,5,7,3,no_exam,o1SXPcwwCG
1,3,2,2,3,2,3,-2,3,3,2,2,2,1,8,-89,no_exam,o1SXPcwwCG
4,2,1,2,2,1,3,1,3,2,3,2,2,2,8,-127,no_exam,o1SXPcwwCG
3,1,2,2,2,2,3,-1,3,2,2,3,1,3,8,-1,no_exam,o1SXPcwwCG
4,2,1,3,3,2,3,-2,3,2,3,2,2,4,8,8,no_exam,o1SXPcwwCG
4,2,2,3,3,2,3,-3,3,2,2,2,2,5,8,55,no_exam,o1SXPcwwCG
4,3,3,2,3,2,2,2,2,3,3,3,1,1,9,-108,no_exam,o1SXPcwwCG
3,2,2,2,2,2,1,-1,1,3,2,2,2,2,9,-65,no_exam,o1SXPcwwCG
3,2,2,3,3,1,2,-1,2,3,1,3,2,3,9,-19,no_exam,o1SXPcwwCG
5,3,2,3,3,3,3,-2,3,2,2,3,2,4,9,-17,no_exam,o1SXPcwwCG
4,3,2,3,3,2,3,-2,3,2,2,2,2,5,9,60,no_exam,o1SXPcwwCG
4,3,2,3,3,2,3,-2,3,2,3,2,3,2,10,-63,no_exam,o1SXPcwwCG
1,2,2,3,3,1,2,1,3,3,3,3,3,4,10,-11,no_exam,o1SXPcwwCG
4,3,1,3,3,2,3,1,3,3,2,3,3,5,10,-8,no_exam,o1SXPcwwCG
3,-1,1,2,3,2,3,-1,2,1,2,2,-1,1,11,115,no_exam,o1SXPcwwCG
3,3,2,3,3,1,3,-1,2,2,2,3,2,2,11,72,no_exam,o1SXPcwwCG
4,3,1,3,2,2,2,1,2,2,3,3,3,3,11,12,no_exam,o1SXPcwwCG
3,2,3,3,2,1,2,-2,2,2,2,3,2,4,11,119,no_exam,o1SXPcwwCG
3,2,-1,3,2,3,3,1,2,2,1,3,1,5,11,13,no_exam,o1SXPcwwCG
3,2,3,3,3,2,3,1,3,2,3,3,3,4,12,106,pre,o1SXPcwwCG
4,3,2,2,3,3,3,1,2,3,1,2,2,5,13,-82,post,o1SXPcwwCG
4,2,2,3,3,-1,2,-2,3,2,2,3,3,1,14,61,no_exam,o1SXPcwwCG
3,3,2,2,2,3,3,-2,2,2,2,3,3,3,14,7,no_exam,o1SXPcwwCG
3,3,1,3,3,1,2,-1,3,3,3,2,2,4,14,73,no_exam,o1SXPcwwCG
4,2,2,3,3,1,2,-1,2,3,2,3,2,5,14,9,no_exam,o1SXPcwwCG
4,3,2,3,3,1,2,-2,3,3,2,3,3,2,15,8,no_exam,o1SXPcwwCG
3,3,1,3,3,2,2,-1,2,2,2,3,3,3,15,0,no_exam,o1SXPcwwCG
4,2,2,3,3,2,3,1,2,3,2,3,3,4,15,-12,no_exam,o1SXPcwwCG
3,3,1,3,3,1,2,-1,2,2,2,3,2,5,15,9,no_exam,o1SXPcwwCG
3,2,-1,3,2,-2,2,2,2,-3,-2,-2,-3,1,1,-134,no_exam,S2dUCoG60g
3,2,-1,3,1,-2,-2,2,2,1,1,-2,-2,1,1,-133,no_exam,S2dUCoG60g
4,1,-2,2,-3,1,-2,2,2,-2,1,-2,-2,2,1,-176,no_exam,S2dUCoG60g
3,2,-2,2,2,1,-1,3,2,1,1,-2,-2,3,1,111,no_exam,S2dUCoG60g
2,2,-2,2,1,-2,-2,3,3,2,1,-2,-2,3,1,123,no_exam,S2dUCoG60g
2,1,-2,2,1,-2,-2,3,3,2,1,-2,-2,4,1,110,no_exam,S2dUCoG60g
5,2,-1,3,-2,-2,-2,3,-1,-2,-2,1,-2,4,1,-197,no_exam,S2dUCoG60g
2,2,-2,2,1,-2,-1,3,2,2,3,-2,-2,5,1,62,no_exam,S2dUCoG60g
3,-2,2,3,1,-3,1,3,2,-2,-2,1,-2,1,2,41,no_exam,S2dUCoG60g
3,-1,2,2,1,-3,-2,3,1,-3,-2,-2,-2,1,2,-50,no_exam,S2dUCoG60g
1,-2,-2,2,2,1,-3,-2,1,-1,-2,-1,1,2,2,-62,no_exam,S2dUCoG60g
4,1,-2,-1,-2,1,-2,3,-3,-2,-1,1,1,2,2,-126,no_exam,S2dUCoG60g
4,-2,1,2,-3,-3,2,2,-2,-3,-3,2,2,3,2,-113,no_exam,S2dUCoG60g
4,-2,3,2,1,-2,-1,2,1,-3,2,1,1,3,2,-132,no_exam,S2dUCoG60g
4,1,2,2,-2,-2,1,2,1,-3,1,2,1,4,2,-133,no_exam,S2dUCoG60g
2,1,1,2,-1,-2,1,-2,-2,-1,1,2,-2,4,2,-167,no_exam,S2dUCoG60g
